,Unnamed: 0,domination_number,total_domination_number,connected_domination_number,independence_number,zero_forcing_number,diameter,radius,order,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,min_degree,max_degree,clique_number,residue,annihilation_number,vertex_cover_number,girth,density,estrada_index,transitivity,global_efficiency,local_efficiency,wiener_index,algebraic_connectivity,k-slater-index,k_residual_index,randic_index,augmented_randic_index,harmonic_index,atom_bond_connectivity_index,sum_connectivity_index,first_zagreb_index,second_zagreb_index,slater,sub_total_domination_number,CW_disparity,closed_CW_disparity,inverse_disparity,closed_inverse_disparity,average_vertex_disparity,average_closed_vertex_disparity,irregularity,2-residue,number_of_degree_one_nodes,average_degree,number_of_min_degree_nodes,number_of_max_degree_nodes,is_bipartite,is_eulerian,is_planar,is_regular,is_cubic,is_not_K_n,is_triangle_free,is_claw_free,is_tree,is_at_free,has_bridges,is_chordal,is_2_edge_connected,is_distance_regular,is_strongly_regular,is_semieulerian,is_bull_free,is_complete_graph,is_sub_cubic,name,paired_domination_number,power_domination_number,2-power_domination_number,2-domination_number,2-forcing_number,total_forcing_number
254,cubic60.txt,3,5,5,5,5,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.11500278807597,0.0833333333333333,0.5808080808080808,0.0833333333333333,136.0,0.7639320225002103,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-254,6,2,1,5,2,5
255,cubic61.txt,3,5,5,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.87324057606556,0.1666666666666666,0.5782828282828283,0.1666666666666666,138.0,0.714527764724987,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-255,6,2,1,6,2,4
256,cubic62.txt,4,4,5,5,4,4,3,12,4,3,6,4,10,3,3,3,3,6,7,3,0.2727272727272727,43.30141240329685,0.0833333333333333,0.577020202020202,0.0833333333333333,139.0,0.6398655736015046,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-256,4,2,1,5,2,4
257,cubic63.txt,3,5,5,5,3,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.05952316027599,0.1666666666666666,0.577020202020202,0.1666666666666666,139.0,0.6123315513932196,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-257,6,1,1,5,2,3
258,cubic64.txt,4,4,5,5,4,4,3,12,4,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,42.910962473066,0.0833333333333333,0.5820707070707068,0.0833333333333333,136.0,0.7328864329357787,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-258,4,2,1,5,2,4
259,cubic65.txt,3,4,5,5,5,3,3,12,3,3,6,4,9,3,3,2,3,6,7,4,0.2727272727272727,42.08576056482912,0.0,0.5833333333333331,0.0,135.0,0.7759763427489788,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-259,4,2,1,6,2,5
260,cubic66.txt,4,4,5,5,5,3,3,12,4,3,6,5,8,3,3,2,3,6,7,4,0.2727272727272727,42.58760164178787,0.0,0.5808080808080808,0.0,136.0,0.676595723913523,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-260,4,2,1,6,2,5
261,cubic67.txt,3,4,5,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.9599141576626,0.25,0.5757575757575759,0.25,139.0,0.7294025645915575,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-261,4,2,1,5,2,4
262,cubic68.txt,3,4,5,5,5,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.12975396184101,0.1666666666666666,0.5757575757575757,0.1666666666666666,139.0,0.7759763427489793,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-262,4,2,1,6,2,5
263,cubic69.txt,3,5,6,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.87532008375496,0.25,0.5757575757575758,0.25,139.0,0.7265387828240069,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-263,6,2,1,5,2,4
264,cubic7.txt,2,4,4,4,4,3,3,8,2,2,4,3,6,3,3,2,2,4,4,4,0.4285714285714285,29.393807800447004,0.0,0.6904761904761906,0.0,48.0,2.0000000000000004,1,3,4.0,4.0,4.0,8.0,4.898979485566357,72.0,108.0,2,3,4.0,4.0,8.0,8.0,1.0,1.0,1.0,3.0,0,3.0,8,8,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,graph-264,4,2,1,4,2,4
265,cubic70.txt,3,4,5,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.12096541351587,0.0833333333333333,0.5744949494949495,0.0833333333333333,140.0,0.7207090326392451,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-265,4,2,1,6,2,4
266,cubic71.txt,4,4,6,6,5,4,3,12,4,2,6,4,10,3,3,2,3,6,6,4,0.2727272727272727,42.31140516025134,0.0,0.571969696969697,0.0,142.0,0.7639320225002111,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-266,4,2,1,5,2,5
267,cubic72.txt,4,4,5,5,3,4,3,12,4,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.00528120422268,0.1666666666666666,0.5744949494949495,0.1666666666666666,141.0,0.6069096836446894,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-267,4,1,1,6,2,3
268,cubic73.txt,4,4,5,5,4,4,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,42.7263832908448,0.0833333333333333,0.5808080808080809,0.0833333333333333,137.0,0.8773050196297687,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-268,4,2,1,6,2,4
269,cubic74.txt,4,4,5,5,4,3,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,42.37675066035939,0.0833333333333333,0.5883838383838383,0.0833333333333333,133.0,0.9454620125337312,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-269,4,2,1,5,2,4
270,cubic75.txt,4,4,5,5,4,3,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,42.19745294655751,0.0833333333333333,0.5934343434343434,0.0833333333333333,131.0,0.8773050196297685,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-270,4,2,1,5,2,4
271,cubic76.txt,4,5,6,5,4,4,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,43.48153100248145,0.1666666666666666,0.5845959595959597,0.1666666666666666,135.0,0.8299135133739665,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-271,6,2,1,5,2,4
272,cubic77.txt,3,5,5,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,42.85630161324188,0.0833333333333333,0.5808080808080807,0.0833333333333333,137.0,0.7265387828240061,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-272,6,2,1,6,2,4
273,cubic78.txt,4,5,5,5,4,3,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,43.48060991167139,0.1666666666666666,0.5858585858585857,0.1666666666666666,134.0,0.9179054743712838,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-273,6,2,1,5,2,4
274,cubic79.txt,4,5,5,5,4,3,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,42.112747036686,0.0833333333333333,0.5934343434343432,0.0833333333333333,131.0,0.9353480396825772,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-274,6,2,1,5,2,4
275,cubic8.txt,3,3,3,3,4,2,2,8,3,3,4,3,6,3,3,2,2,4,5,4,0.4285714285714285,29.095215819573166,0.0,0.7142857142857143,0.0,44.0,2.0,2,2,4.0,4.0,4.0,8.0,4.898979485566357,72.0,108.0,2,3,4.0,4.0,8.0,8.0,1.0,1.0,1.0,3.0,0,3.0,8,8,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-275,4,2,1,4,2,4
276,cubic80.txt,3,5,5,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.16541432892148,0.1666666666666666,0.5896464646464644,0.1666666666666666,133.0,0.8045162712723963,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-276,6,2,1,5,2,4
277,cubic81.txt,3,5,5,5,4,4,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,42.32275988401096,0.0833333333333333,0.5871212121212123,0.0833333333333333,134.0,0.909281200323964,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-277,6,2,1,6,2,4
278,cubic82.txt,3,5,5,5,4,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,42.671556597144274,0.0833333333333333,0.5833333333333333,0.0833333333333333,135.0,0.8798348261338503,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-278,6,2,1,6,2,4
279,cubic83.txt,4,4,6,5,4,4,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,43.742859760555625,0.1666666666666666,0.5782828282828284,0.1666666666666666,138.0,0.933563559719474,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-279,4,2,1,6,2,4
280,cubic84.txt,4,4,5,5,4,4,3,12,4,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.61257699309336,0.1666666666666666,0.5833333333333331,0.1666666666666666,136.0,0.6916917833970263,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-280,4,2,1,5,2,4
281,cubic85.txt,3,5,5,5,4,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.34214113436602,0.1666666666666666,0.5858585858585857,0.1666666666666666,134.0,0.8674001341977821,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-281,6,2,1,6,2,4
282,cubic86.txt,4,5,5,5,5,3,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,42.79793503096616,0.0833333333333333,0.5858585858585856,0.0833333333333333,134.0,0.7275573043027501,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-282,6,2,1,6,2,5
283,cubic87.txt,4,5,5,5,4,3,3,12,4,3,6,4,8,3,3,3,3,6,7,3,0.2727272727272727,42.058145363632704,0.0833333333333333,0.5934343434343432,0.0833333333333333,131.0,0.9186419943691376,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-283,6,2,1,6,2,4
284,cubic88.txt,4,4,6,4,4,4,3,12,4,3,6,4,8,3,3,3,3,6,8,3,0.2727272727272727,43.25057048681576,0.1666666666666666,0.5871212121212119,0.1666666666666666,135.0,0.7639320225002109,2,2,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-284,4,2,1,6,2,4
285,cubic89.txt,3,4,5,5,4,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,43.60341608090268,0.1666666666666666,0.5808080808080808,0.1666666666666666,136.0,1.0000000000000009,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-285,4,2,1,6,2,4
286,cubic9.txt,3,4,4,4,5,5,3,10,3,3,5,3,11,3,3,3,3,5,6,3,0.3333333333333333,42.60093824255674,0.4,0.5659259259259262,0.4666666666666667,111.0,0.2215428817416112,1,2,5.0,5.0,5.0,10.0,6.123724356957946,90.0,135.0,3,4,5.0,5.0,10.0,10.0,1.0,1.0,1.0,4.0,0,3.0,10,10,False,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,graph-286,4,2,1,4,2,5
287,cubic90.txt,3,5,5,5,5,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,42.23738894377347,0.0833333333333333,0.5883838383838382,0.0833333333333333,133.0,1.0000000000000016,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-287,6,2,1,5,2,5
288,cubic91.txt,3,5,5,5,4,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.43130437563443,0.25,0.5833333333333331,0.25,135.0,0.8850924585232479,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-288,6,2,1,5,2,4
289,cubic92.txt,3,4,6,4,4,3,3,12,3,3,6,4,9,3,3,3,3,6,8,3,0.2727272727272727,45.76234939320383,0.3333333333333333,0.5757575757575758,0.3333333333333333,138.0,1.0000000000000004,1,2,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,graph-289,4,2,1,6,2,4
290,cubic93.txt,3,5,5,5,5,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,41.70908308730897,0.0833333333333333,0.5984848484848485,0.0833333333333333,129.0,1.0000000000000002,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-290,6,2,1,5,2,5
291,cubic94.txt,3,5,6,5,5,3,3,12,3,3,6,4,9,3,3,3,3,6,7,3,0.2727272727272727,44.2619991284278,0.25,0.5833333333333331,0.25,135.0,1.0000000000000009,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-291,6,2,1,5,2,5
292,cubic95.txt,4,4,6,6,4,4,4,12,4,2,6,4,8,3,3,2,3,6,6,4,0.2727272727272727,42.27026802552052,0.0,0.5681818181818182,0.0,144.0,1.0000000000000004,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-292,4,2,1,6,2,4
293,cubic96.txt,4,4,5,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.69366212957414,0.0,0.5858585858585857,0.0,134.0,1.0000000000000022,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-293,4,2,1,6,2,4
294,cubic97.txt,4,5,5,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.28733099909839,0.0,0.5909090909090908,0.0,132.0,1.0967880740884484,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-294,6,2,1,6,2,4
295,cubic98.txt,4,4,5,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.34304892794193,0.0,0.5909090909090908,0.0,132.0,1.0327165484287724,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-295,4,2,1,5,2,4
296,cubic99.txt,4,4,5,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.02128425989834,0.0,0.5959595959595959,0.0,130.0,1.066192692393424,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-296,4,2,1,6,2,4
297,dodecahedron11.txt,4,4,6,6,3,4,4,12,4,2,6,4,10,2,3,2,4,6,6,4,0.2575757575757575,39.672127383164586,0.0,0.5505050505050504,0.0,150.0,0.6248446128126837,2,3,5.9663264951887856,5.666666666666666,5.933333333333334,11.495093791412856,7.096082158030051,98.0,141.0,3,4,5.333333333333333,4.999999999999999,10.0,9.0,1.3333333333333333,1.5,1.7307692307692308,5.0,0,2.833333333333333,2,10,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-297,4,1,1,6,1,3
298,dodecahedron15.txt,4,5,7,6,4,4,4,14,4,3,7,5,9,3,3,2,4,7,8,4,0.2307692307692307,49.25588091342461,0.0,0.5256410256410253,0.0,217.0,0.7530203962825333,1,3,7.0,7.0,7.0,14.0,8.573214099741124,126.0,189.0,4,5,7.0,7.0,14.0,14.0,1.0,1.0,1.0,5.5,0,3.0,14,14,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-298,6,2,1,7,2,4
299,dodecahedron16.txt,4,6,8,8,3,5,5,16,4,2,8,6,12,2,3,2,5,8,8,4,0.1916666666666666,53.713605422408605,0.0,0.4724999999999998,0.0,332.0,0.4024815593183041,1,3,7.9663264951887856,7.666666666666666,7.933333333333333,15.495093791412856,9.545571900813233,134.0,195.0,4,6,7.333333333333333,7.0,14.0,13.0,1.25,1.375,1.5955882352941178,6.5,0,2.875,2,14,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-299,6,1,1,8,1,3
300,quartic2.txt,2,2,2,2,4,2,2,6,2,3,3,2,4,4,4,3,2,3,4,3,0.8,57.86882059961745,0.6666666666666666,0.9,0.8333333333333334,18.0,3.999999999999999,1,1,3.0,3.0,3.0,7.348469228349534,4.242640687119285,96.0,192.0,2,2,3.0,3.0,6.0,6.0,1.0,1.0,1.0,2.0,0,4.0,6,6,False,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,graph-300,2,1,1,2,3,4
301,quartic3.txt,2,2,2,2,4,2,2,7,2,4,3,3,5,4,4,3,2,3,5,3,0.6666666666666666,60.4174939730133,0.5,0.8333333333333334,0.7222222222222222,28.0,3.198062264195164,1,1,3.5,3.5,3.5,8.573214099741122,4.949747468305832,112.0,224.0,2,2,3.5,3.5,7.0,7.0,1.0,1.0,1.0,2.5,0,4.0,7,7,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,graph-301,2,1,1,3,3,4
302,quartic5.txt,2,2,2,2,4,2,2,8,2,4,4,3,5,4,4,4,2,4,6,3,0.5714285714285714,65.39321198178472,0.5,0.7857142857142857,0.5,40.0,2.0,1,1,4.0,4.0,4.0,9.797958971132712,5.65685424949238,128.0,256.0,2,2,4.0,4.0,8.0,8.0,1.0,1.0,1.0,2.5,0,4.0,8,8,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,graph-302,2,1,1,4,3,4
